Molecule,SMILES,Process_Type,Process_Param,Time_min,Temp_K,Alpha,Rate_1_min
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,12.39,497.5,0.7466001063653873,0.0421375484502002
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,10.94502109667,433.15,0.4093337581290991,0.0342972914578272
C6,OC(=O)CCCCC(=O)O,Iso,165.0,27.068556000000022,438.17,0.933281127642913,0.0057705119452033
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,12.620851584587948,498.5847290320988,0.9556419673001944,0.0301424963447163
C6,OC(=O)CCCCC(=O)O,Iso,170.0,5.24,443.23,0.4610067754990677,0.0611631198189684
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,29.37874083843,433.15,0.8335688322521398,0.0124887785616918
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,77.40500000000013,438.16,0.9844379506510124,0.0012020275247354
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,26.714999999999986,438.17,0.7451446817725585,0.0115034034117183
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,2.5900000000000003,464.32,0.1681845181959196,0.0999389105814186
C6,OC(=O)CCCCC(=O)O,Iso,180.0,15.800186999999983,453.18,0.9182423109114136,0.0094576510359735
C6,OC(=O)CCCCC(=O)O,Iso,165.0,13.93234499999999,438.17,0.8172278778386843,0.0156066118517997
C6,OC(=O)CCCCC(=O)O,Iso,165.0,13.53427799999999,438.17,0.8105678830592533,0.0167308387267244
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,7.48869864509,433.15,0.2850248440221151,0.0376785799795056
C6,OC(=O)CCCCC(=O)O,Iso,180.0,19.44638399999998,453.17,0.9458173648737942,0.0056705588388852
C6,OC(=O)CCCCC(=O)O,Iso,165.0,15.126545999999994,438.17,0.8345421352127382,0.0128978023967224
C6,OC(=O)CCCCC(=O)O,Iso,165.0,5.174871000000002,438.205129,0.4533290394152962,0.0749455717608384
C6,OC(=O)CCCCC(=O)O,Iso,170.0,45.85000000000005,443.17,0.9680323768814516,0.0017356163399253
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,6.789999999999999,506.32,0.6806036873235233,0.1010649828133229
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,18.435550000000013,443.19,0.6632441941336267,0.0186643368042046
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,32.25900954807999,433.15,0.866616045080001,0.010313699091686
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,12.104273092529407,496.0070258062988,0.9378306676367298,0.0376395170398401
C6,OC(=O)CCCCC(=O)O,Iso,165.0,31.049226000000026,438.17,0.953484729835552,0.0044235301943943
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,3.19,470.32,0.2326310396180362,0.1167596145454753
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,25.61,563.67,0.9821952423828748,0.0072613203985011
C6,OC(=O)CCCCC(=O)O,Iso,180.0,3.6461970000000017,453.31,0.4630403418351614,0.0951318264491785
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,5.889999999999999,497.32,0.5804395622957235,0.1197155541542188
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,64.39000000000009,438.16,0.9601068100021988,0.0024641564257072
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,9.590000000000009,438.18,0.4291856766568436,0.0303511949995703
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,4.38597,453.21,0.3193961608380171,0.0570421841579962
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,3.687109999999999,443.23,0.198131201010116,0.0484025826177832
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,15.59,474.13,0.6783471031016411,0.0349800941401785
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,12.49,563.3199999999999,0.9857481483149736,0.0144278004712628
C6,OC(=O)CCCCC(=O)O,Iso,180.0,10.533457999999992,453.2,0.8306394343861504,0.0253903690064245
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,82.20000000000014,438.16,0.9898723170903414,0.0009616220197882
C6,OC(=O)CCCCC(=O)O,Iso,180.0,24.30797999999997,453.17,0.967138011541342,0.0032619601118766
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,0.6999999999999997,445.41,0.0532817435249525,0.0883765003158569
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,54.77992000000005,443.17,0.9789986083680706,0.0027082257513652
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,6.199999999999999,500.41,0.8559065066329754,0.0415124988719462
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,19.6,484.13,0.7987004895026923,0.0247320196850477
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,14.53,470.73000000000025,0.6798577145397968,0.0195812164530269
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,22.01,545.67,0.9501002062214992,0.010020622149932
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,9.01,528.41,0.9279532533164876,0.0183196462413138
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,12.749660701680114,499.2291548385488,0.9595245956413112,0.0277819141366114
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,32.13053000000003,443.18,0.8507287108510346,0.0094688225595398
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,8.09,519.3199999999999,0.7954771308805604,0.0760098756534724
C6,OC(=O)CCCCC(=O)O,Iso,165.0,4.776804000000002,438.21,0.421909111981206,0.0789312538695501
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,20.0,485.13,0.8085932973767115,0.0237755327359027
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,7.582883414644298,473.45212258054926,0.6064178094956221,0.101538950911512
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,11.0,490.67,0.8093758168985449,0.0252693949867839
C6,OC(=O)CCCCC(=O)O,Iso,170.0,20.305000000000007,443.18,0.8653085353098995,0.0088863556604177
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,28.08499999999998,438.17,0.7607067311215461,0.0107341057958877
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,50.005000000000045,438.17,0.9123914258871808,0.004207096336574
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,29.496880000000026,443.18,0.8236113334711789,0.0108673588038271
C6,OC(=O)CCCCC(=O)O,Iso,170.0,58.29500000000007,443.17,0.9846300759401574,0.000971945150358
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,28.8026870965,433.15,0.8261903664949759,0.0129562061599053
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,7.272855867845993,509.3852322575693,0.897556617981306,0.079347394686536
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,5.6,494.41,0.8218256475047377,0.0685407454200872
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,5.590000000000001,449.13,0.2374722072220776,0.0466765631183006
C6,OC(=O)CCCCC(=O)O,Iso,170.0,63.53500000000008,443.17,0.9892228638988676,0.0007636711895672
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,54.72510548334985,433.15,0.9793714724958162,0.0017335768805506
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,10.555205592668896,460.5652709677103,0.615488256941892,0.0710725311449406
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,17.54388,453.18,0.7491836345978209,0.0173480104566107
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,52.14431,453.17,0.9832412725056584,0.0017954027954013
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,28.26514,453.18,0.8798621342273116,0.008010258625636
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,7.666514610816304,453.3406516128802,0.4114220669772444,0.0693396477152319
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,1.94932,453.23,0.1587906794553481,0.0722064323837697
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,11.061330000000003,443.2,0.4854271700740152,0.0293806807660618
C6,OC(=O)CCCCC(=O)O,Iso,170.0,25.545000000000016,443.17,0.9030512482379156,0.005623396941358
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,56.042950000000005,453.17,0.9895678603950886,0.0013810790733858
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,6.190000000000001,466.5,0.365204217074773,0.0733257187803865
C6,OC(=O)CCCCC(=O)O,Iso,170.0,27.51000000000002,443.17,0.9135100723023054,0.0047903010981941
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,19.16920000000001,443.1967819760479,0.8037170141183692,0.0207073991664447
C6,OC(=O)CCCCC(=O)O,Iso,165.0,40.60283399999996,438.17,0.9830853563038372,0.0019672199813194
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,28.19000000000002,443.18021,0.9332222684992364,0.008372216121175
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,13.989999999999998,470.13,0.6182250662982096,0.0390793239222301
C6,OC(=O)CCCCC(=O)O,Iso,170.0,60.26000000000008,443.17,0.9864944750125052,0.0009025204967611
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,20.11000000000037,484.6800000000004,0.7558130410901587,0.0094985456212462
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,7.309950000000001,453.2,0.4660356456114681,0.041875118530913
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,0.6375612809446838,438.6531290322499,0.030991253037971,0.0425943750890635
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,8.91000000000017,456.78000000000014,0.4759762508827466,0.054582222301785
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,9.0,480.67,0.7390862354410526,0.0454558656946176
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,6.035578732338779,465.7190129031494,0.4445283198488704,0.1044206883829543
C6,OC(=O)CCCCC(=O)O,Iso,165.0,25.874355000000023,438.17,0.9262560950143566,0.0061068409880091
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,7.389999999999999,512.3199999999999,0.7376251699665275,0.0879743931174457
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,4.890000000000001,487.32,0.4518139616065671,0.1353398063718789
C6,OC(=O)CCCCC(=O)O,Iso,165.0,14.330411999999992,438.17,0.8234403549986947,0.0141639838654992
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,5.989999999999999,465.67,0.5157861105463417,0.0957042028522459
C6,OC(=O)CCCCC(=O)O,Iso,165.0,28.26275700000003,438.17,0.9399112503262854,0.0052459199501849
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,5.39,462.67,0.4574631851055796,0.0983182781957065
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,6.300000000000114,450.2700000000001,0.3192791567494059,0.0587120247457947
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,15.222600000000009,443.2087443113773,0.7046861434703827,0.0288332966550223
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,42.84880000000003,443.1691073652695,0.9896339488176222,0.001231208253114
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,11.21,550.41,0.96452937460518,0.0154769425142143
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,21.17735999999997,453.1673161077844,0.9873339828726732,0.0035740255742242
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,10.4,487.67,0.7923843271660518,0.0300618664497952
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,8.8239,453.2000016766467,0.6935716792659489,0.0527611153777467
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,10.67158536005373,543.315477418629,0.9752673359083666,0.0062653738087037
C6,OC(=O)CCCCC(=O)O,Iso,165.0,8.359406999999997,438.19,0.6483393735317149,0.0472859486577737
C6,OC(=O)CCCCC(=O)O,Iso,170.0,35.37000000000003,443.17,0.9438406620890364,0.0029158354510743
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,0.48733,453.19,0.0474788453034844,0.0778345837263654
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,14.009999999999998,505.67,0.8646780330535304,0.013215603125272
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,7.195909962525425,471.5188451611993,0.5664354841379762,0.1038539790477564
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,18.25,480.0300000000003,0.736013391572726,0.0111504665988458
C6,OC(=O)CCCCC(=O)O,Iso,180.0,12.559122999999987,453.19,0.874983480903925,0.0173971205966766
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,17.324915055142938,477.4227161289805,0.9349735409430894,0.0199790717513057
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,26.498600000000017,443.1825220958084,0.9170790724534552,0.0101647177176237
C6,OC(=O)CCCCC(=O)O,Iso,170.0,1.31,443.27,0.1367241144104406,0.1003463943091222
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,10.89,547.3199999999999,0.9481302978179535,0.0323745766672196
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,20.39,537.5,0.9687799072846244,0.0130881779277137
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,15.10723,453.19,0.7020932929418836,0.0208925498984549
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,7.809999999999999,516.41,0.9040429564118762,0.0221099178774472
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,7.987143263815408,454.1433870967502,0.4336543448236117,0.0698056402332373
C6,OC(=O)CCCCC(=O)O,Iso,165.0,3.582603000000001,438.21,0.3217190728269382,0.0863153255452313
C6,OC(=O)CCCCC(=O)O,Iso,180.0,27.549043999999967,453.17,0.9762565525747764,0.0023921040820431
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,9.25927,453.2,0.5419174541810333,0.0344560446134301
C6,OC(=O)CCCCC(=O)O,Iso,180.0,9.318058999999996,453.21,0.7943617417734902,0.0321317532376369
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,43.78008438667992,433.15,0.9478830904617224,0.0043508783026573
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,19.00587,453.18,0.7734543102572163,0.0155122801522664
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,5.69,495.32,0.5558982255916806,0.1235864274513891
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,44.34703,453.17,0.9639922923314352,0.0030383739614482
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,9.481140000000003,443.21,0.4349016750788993,0.0327214042246001
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,48.38851432211989,433.15,0.9647184630344062,0.002919708430401
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,44.77205000000004,443.17,0.941029353905547,0.0048970303424025
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,22.90451,453.18,0.8268264825584722,0.0117391721237773
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,20.46786,453.18,0.7951935431113217,0.014020576645103
C6,OC(=O)CCCCC(=O)O,Iso,180.0,33.22090599999996,453.17,0.9868287740628168,0.0014135160484801
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,10.2,486.67,0.7860815010601527,0.0315141305294953
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,14.746654272653885,471.0008322580204,0.8550777127151913,0.0392525361597756
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,6.99,508.32,0.7005140519738638,0.0957865192262755
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,0.2000000000000001,436.67,0.0127183479043829,0.0644413140085392
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,73.29500000000012,438.16,0.9784272120135727,0.0015626357821559
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,34.62000000000063,520.9500000000006,0.8790835142416238,0.0088790752546554
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,1.0216475816399604,440.5864064515999,0.0478187643499702,0.0465763616915636
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,32.410000000000004,516.13,0.9747487445425588,0.0058755626876081
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,0.97466,453.22,0.085409972990854,0.0772013120145295
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,19.39,532.5,0.9533933176232634,0.0169188641504592
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,18.51854,453.18,0.7655797274586703,0.0161586251586112
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,3.39,452.5,0.1713140339105113,0.0628870988234046
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,55.068290000000005,453.17,0.988087169612456,0.0015191869807243
C6,OC(=O)CCCCC(=O)O,Iso,180.0,26.33364499999997,453.17,0.973172987974098,0.0026095680895017
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,11.19,550.3199999999999,0.9574907732456496,0.0288556009425245
C6,OC(=O)CCCCC(=O)O,Iso,165.0,2.388402000000001,438.21,0.2163266290785695,0.0898153207127555
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,11.588060000000006,443.2,0.500902856053923,0.0290436538354986
C6,OC(=O)CCCCC(=O)O,Iso,180.0,17.015585999999985,453.18,0.929122065107264,0.0079374362722339
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,44.83436,453.17,0.9654729831140676,0.0029002660541097
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,4.48,483.41,0.6899557801642451,0.17150979153506
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,21.91999999999999,438.17,0.6825835966119195,0.0142259957552442
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,3.1899999999999995,443.13,0.1297827080277129,0.0432058819028296
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,25.21,561.67,0.9791164425339104,0.0078422260303806
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,9.5744294120847,532.3380451606391,0.9672177504620172,0.0091989158433395
C6,OC(=O)CCCCC(=O)O,Iso,180.0,15.395053999999986,453.18,0.9140789128232236,0.0102766204880619
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,25.344999999999985,438.17,0.7285657471883328,0.0122065895136885
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,1.99,458.41,0.2017640555906504,0.1504106127605803
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,2.99,468.32,0.210004025708229,0.1118330485308973
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,2.29,461.32,0.1398180548791301,0.0911062815124284
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,5.19,490.41,0.7875236891977258,0.0931023072526598
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,62.33500000000008,438.16,0.954795951891036,0.002644460554418
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,1.6630526725860677,443.8085354838498,0.0796467391305371,0.0543757310291111
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,5.2673,443.22,0.27176899298869,0.0438007400222164
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,4.390000000000001,482.32,0.3842566656438175,0.1344952521979524
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,8.79,526.3199999999999,0.8452706373850349,0.0654529484793811
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,10.372380769406366,540.321632257359,0.973348781864159,0.0062675435951569
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,11.868389437831706,555.2908580637089,0.9831507459211264,0.0070917908181357
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,58.46703000000006,443.17,0.98800876073459,0.0020919591863514
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,13.19,501.5,0.7789055601772075,0.0379876383755584
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,5.799999999999999,496.41,0.8349968414403032,0.057801642451041
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,12.233292001668223,496.6514516127488,0.942686877065722,0.0356772376079119
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,43.71859000000004,443.17,0.9355713955144987,0.0052914261772418
C6,OC(=O)CCCCC(=O)O,Iso,180.0,34.436304999999955,453.17,0.9884586582088896,0.0011960520410215
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,3.674540490314203,473.4590903223296,0.3299312694309728,0.1573509088477899
C6,OC(=O)CCCCC(=O)O,Iso,170.0,53.71000000000007,443.17,0.9795825565003864,0.0012496437647462
C6,OC(=O)CCCCC(=O)O,Iso,180.0,7.697526999999997,453.22,0.7337012774767632,0.0413739735546217
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,13.61,503.67,0.8591303842690755,0.0140869615730921
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,0.0,433.15,0.0113898672794141,0.0278697442216048
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,36.06242,453.17242,0.9306094455957188,0.0049718846641882
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,8.0,475.67,0.6833192947805629,0.0634639402829009
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,22.35,490.2600000000004,0.7762404205790819,0.0086242180767854
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,20.73793470948,433.15,0.6870906986644977,0.0221162696705675
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,8.709999999999999,525.41,0.9223941882501576,0.018635502210993
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,0.9899999999999998,440.5,0.0464062097977461,0.0416012523790157
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,48.98589000000005,443.17,0.9597483265739476,0.0039378055272496
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,3.475884094998856,471.46319354814966,0.2999741064492294,0.1489538694624962
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,19.81,534.67,0.9278805658020852,0.0100206221499316
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,15.65,473.52000000000027,0.7001804723668043,0.0162587717841034
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,1.89,457.41,0.1872046746683512,0.145593809222993
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,10.36896735474,433.15,0.3894329881764105,0.0349447279060067
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,8.775822288779821,524.3544580639192,0.957041072488394,0.0160418399498301
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,8.486182167253805,477.9631032256992,0.6954334770793844,0.0931883599037582
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,34.955600000000025,443.173968313253,0.9724651765468092,0.0034473831087192
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,11.19,491.5,0.6910551561355781,0.0497989208956907
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,37.39783000000004,443.17217,0.8955141746170745,0.007383385363593
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,37.92456000000004,443.18,0.8994032251896399,0.00713727251814
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,29.95479458036,433.15,0.8406811013708122,0.012055020431368
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,14.385000000000003,438.17,0.5520682292940347,0.0206628531502025
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,3.34,442.83,0.159958674443544,0.0507627131224546
C6,OC(=O)CCCCC(=O)O,Iso,170.0,24.89000000000001,443.17,0.8992315037970079,0.005831670902149
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,42.88504,453.17,0.9592136993511208,0.0034526976834639
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,6.91,507.41,0.8814118761844598,0.0292166771951997
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,50.11667554790988,433.15,0.9694988774686252,0.0024635039881511
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,13.11,569.41,0.9896083385975994,0.0097915350600132
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,16.39,476.13,0.7058392708399376,0.0318606802572508
C6,OC(=O)CCCCC(=O)O,Iso,180.0,26.738777999999968,453.17,0.974230210122902,0.0026095680895014
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,9.51,533.41,0.9368288060644346,0.0168982943777629
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,4.619130780591476,458.63032903219954,0.3005487750300834,0.0982597410718806
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,31.14112251606988,511.9403419353909,0.9878025558471828,0.0010930302390583
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,6.970113118166581,506.39138709629935,0.8672126739907334,0.111241808012363
C6,OC(=O)CCCCC(=O)O,Iso,165.0,24.68015400000002,438.17,0.918767945706082,0.0062951039402214
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,0.6000000000000001,438.5,0.0307827560382787,0.0383866681904284
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,26.029999999999983,438.17,0.7369272610052094,0.01199623469686
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,12.66,466.0800000000002,0.6350796432401341,0.0279933635934823
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,52.14627000000005,443.17,0.97109139074393,0.0031994669908901
C6,OC(=O)CCCCC(=O)O,Iso,165.0,43.38930299999994,438.17,0.988149308274602,0.0015737759850555
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,18.61,528.67,0.9157105928141972,0.0103110749658725
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,21.424400000000013,443.1919419161677,0.8471766726161729,0.0170137744071029
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,15.070000000000004,438.17,0.5662222837019234,0.0198094136076402
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,5.5,493.41,0.8143398610233733,0.0748578648136446
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,21.069200000000016,443.19,0.7095475543381389,0.0163763487364497
C6,OC(=O)CCCCC(=O)O,Iso,170.0,62.22500000000008,443.17,0.9881769814924288,0.0008330958431641
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,25.28304000000002,443.18,0.7723806110087358,0.0132498542042361
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,2.9413,453.2274789156626,0.2589009646091673,0.0937314813882506
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,33.21,518.13,0.9792305691042692,0.0051923577239326
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,7.8932,443.23276347305386,0.4180372837554102,0.0465625267316876
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,42.39771,453.17,0.9575310961890384,0.0034526976834639
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,2.19,446.5,0.1023744508551687,0.0533742280369201
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,24.659999999999982,438.17,0.7198337083869565,0.0127475018998194
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,11.99,495.5,0.7291066392815164,0.0446913392653633
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,26.07,499.56000000000046,0.8067899458582912,0.0080586955799437
